page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,condo_name,city
2,31,                Casa de condominio com 3 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-280m2-venda-RS1500000-id-2474912504/,"                Estrada Doutor Yojiro Takaoka - Aldeia da Serra, Barueri - SP              ",280.0,3.0,1.0,1500000,4,4.0,Casa,Estrada Doutor Yojiro Takaoka,,,Barueri  SP
2,33,                Casa de condominio com 5 Quartos para VendaAluguel 1100m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-1100m2-venda-RS4990000-id-2483315295/,"                Aldeia da Serra, Barueri - SP              ",1100.0,5.0,5.0,4990000,8,9.0,Casa,,,,Barueri  SP
2,34,                Casa de condominio com 4 Quartos a Venda 270m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-270m2-venda-RS1190000-id-2484837620/,"                Alameda dos Jasmins - Aldeia da Serra, Santana de Parnaíba - SP              ",270.0,4.0,4.0,1190000,6,4.0,Casa,Alameda dos Jasmins,,,Santana de Parnaíba  SP
2,35,                Apartamento com 2 Quartos a Venda 71m2            ,www.vivareal.com.br/imovel/apartamento-2-quartos-aldeia-da-serra-bairros-barueri-com-garagem-71m2-venda-RS560000-id-2462423455/,"                Avenida Queimada - Aldeia da Serra, Barueri - SP              ",71.0,2.0,1.0,560000,2,1.0,Apartamento,Avenida Queimada,,,Barueri  SP
3,0,                Casa de condominio com 4 Quartos a Venda 349m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-349m2-venda-RS1300000-id-2485069447/,"                Alameda Campelo - Aldeia da Serra, Barueri - SP              ",349.0,4.0,4.0,1300000,6,4.0,Casa,Alameda Campelo,,,Barueri  SP
3,2,                Casa de condominio com 3 Quartos a Venda 322m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-322m2-venda-RS1300000-id-2482351780/,"                Alameda dos Cravos - Aldeia da Serra, Santana de Parnaíba - SP              ",322.0,3.0,3.0,1300000,5,4.0,Casa,Alameda dos Cravos,,,Santana de Parnaíba  SP
3,3,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-450m2-venda-RS1700000-id-2482350508/,"                Alameda Procion - Aldeia da Serra, Barueri - SP              ",450.0,4.0,4.0,1700000,7,4.0,Casa,Alameda Procion,,,Barueri  SP
3,4,                Casa de condominio com 4 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-350m2-venda-RS1250000-id-2482351293/,"                Alameda Gaivota - Aldeia da Serra, Barueri - SP              ",350.0,4.0,2.0,1250000,5,2.0,Casa,Alameda Gaivota,,,Barueri  SP
3,5,                Casa de condominio com 3 Quartos para VendaAluguel 275m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-275m2-venda-RS1650000-id-2445099583/,"                Aldeia da Serra, Barueri - SP              ",275.0,3.0,3.0,1650000,6,6.0,Casa,,,,Barueri  SP
3,6,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1250000-id-2482351986/,"                Alameda das Paineiras - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,2.0,1250000,5,2.0,Casa,Alameda das Paineiras,,,Santana de Parnaíba  SP
3,7,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-300m2-venda-RS1300000-id-2482351627/,"                Alameda Canário - Aldeia da Serra, Barueri - SP              ",300.0,4.0,2.0,1300000,5,4.0,Casa,Alameda Canário,,,Barueri  SP
3,9,                Casa de condominio com 4 Quartos a Venda 740m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-740m2-venda-RS1980000-id-2471836928/,"                Alameda Altair - Aldeia da Serra, Barueri - SP              ",740.0,4.0,4.0,1980000,6,6.0,Casa,Alameda Altair,,,Barueri  SP
3,10,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1470000-id-2483516995/,"                Alameda das Rosas - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,4.0,1470000,5,2.0,Casa,Alameda das Rosas,,,Santana de Parnaíba  SP
3,11,                Casa de condominio com 4 Quartos a Venda 510m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-510m2-venda-RS2250000-id-2482352010/,"                Alameda Sabiá - Aldeia da Serra, Barueri - SP              ",510.0,4.0,3.0,2250000,6,4.0,Casa,Alameda Sabiá,,,Barueri  SP
3,12,                Casa de condominio com 4 Quartos a Venda 508m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-508m2-venda-RS2500000-id-2482351490/,"                Alameda Garopaba - Aldeia da Serra, Barueri - SP              ",508.0,4.0,4.0,2500000,7,6.0,Casa,Alameda Garopaba,,,Barueri  SP
3,13,                Casa de condominio com 3 Quartos a Venda 286m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-286m2-venda-RS1500000-id-2472927748/,"                Estrada Doutor Yojiro Takaoka - Aldeia da Serra, Barueri - SP              ",286.0,3.0,1.0,1500000,3,4.0,Casa,Estrada Doutor Yojiro Takaoka,,,Barueri  SP
3,14,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1460000-id-2461337357/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,4.0,1460000,5,4.0,Casa,,,,Santana de Parnaíba  SP
3,16,                LoteTerreno    a Venda 250m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-250m2-venda-RS230000-id-2461050026/,"                Alameda Terena - Aldeia da Serra, Santana de Parnaíba - SP              ",250.0,,,230000,,,Lote,Alameda Terena,,,Santana de Parnaíba  SP
3,17,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1290000-id-2482351801/,"                Alameda dos Crisântemos - Aldeia da Serra, Santana de Parnaíba - SP              ",360.0,4.0,2.0,1290000,5,4.0,Casa,Alameda dos Crisântemos,,,Santana de Parnaíba  SP
3,18,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-440m2-venda-RS1700000-id-2482352277/,"                Alameda Beija-Flor - Aldeia da Serra, Barueri - SP              ",440.0,4.0,4.0,1700000,6,4.0,Casa,Alameda BeijaFlor,,,Barueri  SP
3,19,                Casa de condominio com 4 Quartos a Venda 560m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-560m2-venda-RS3300000-id-90094518/,"                Avenida dos Lagos - Aldeia da Serra, Barueri - SP              ",560.0,4.0,4.0,3300000,8,10.0,Casa,Avenida dos Lagos,,,Barueri  SP
3,20,                Casa de condominio com 4 Quartos a Venda 312m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-312m2-venda-RS1500000-id-2482351442/,"                Alameda Cotovia - Aldeia da Serra, Barueri - SP              ",312.0,4.0,3.0,1500000,5,6.0,Casa,Alameda Cotovia,,,Barueri  SP
3,21,                Casa de condominio com 4 Quartos a Venda 430m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-430m2-venda-RS2200000-id-2482352278/,"                Alameda Procion - Aldeia da Serra, Barueri - SP              ",430.0,4.0,4.0,2200000,7,6.0,Casa,Alameda Procion,,,Barueri  SP
3,23,                Casa de condominio com 3 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS1500000-id-2483518295/,"                Alameda dos Antúrios - Aldeia da Serra, Santana de Parnaíba - SP              ",250.0,3.0,3.0,1500000,4,6.0,Casa,Alameda dos Antúrios,,,Santana de Parnaíba  SP
3,24,                Casa de condominio com 3 Quartos a Venda 382m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-382m2-venda-RS1300000-id-2482350608/,"                Alameda das Castanheiras - Aldeia da Serra, Santana de Parnaíba - SP              ",382.0,3.0,3.0,1300000,5,2.0,Casa,Alameda das Castanheiras,,,Santana de Parnaíba  SP
3,25,                Casa de condominio com 4 Quartos a Venda 380m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-380m2-venda-RS1390000-id-2482351985/,"                Alameda Perseus - Aldeia da Serra, Barueri - SP              ",380.0,4.0,2.0,1390000,5,2.0,Casa,Alameda Perseus,,,Barueri  SP
3,26,                Casa de condominio com 5 Quartos a Venda 433m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-433m2-venda-RS2200000-id-2482348469/,"                Alameda Beija-Flor - Aldeia da Serra, Barueri - SP              ",433.0,5.0,5.0,2200000,7,4.0,Casa,Alameda BeijaFlor,,,Barueri  SP
3,27,                Casa de condominio com 4 Quartos a Venda 283m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-283m2-venda-RS1400000-id-2482352473/,"                Alameda das Camélias - Aldeia da Serra, Santana de Parnaíba - SP              ",283.0,4.0,3.0,1400000,5,4.0,Casa,Alameda das Camélias,,,Santana de Parnaíba  SP
3,28,                Casa de condominio com 4 Quartos a Venda 416m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-416m2-venda-RS1850000-id-2482350518/,"                Alameda Riguel - Aldeia da Serra, Barueri - SP              ",416.0,4.0,4.0,1850000,7,8.0,Casa,Alameda Riguel,,,Barueri  SP
3,30,                Casa de condominio com 3 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS1200000-id-2482349928/,"                Alameda dos Cravos - Aldeia da Serra, Santana de Parnaíba - SP              ",250.0,3.0,1.0,1200000,4,4.0,Casa,Alameda dos Cravos,,,Santana de Parnaíba  SP
3,31,                Casa com 4 Quartos a Venda 417m2            ,www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-417m2-venda-RS2200000-id-2484846577/,"                Alameda das Seringueiras - Aldeia da Serra, Santana de Parnaíba - SP              ",417.0,4.0,4.0,2200000,1,2.0,Casa,Alameda das Seringueiras,,,Santana de Parnaíba  SP
3,32,                Casa de condominio com 4 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-280m2-venda-RS1090000-id-2482350171/,"                Alameda dos Manacás - Aldeia da Serra, Santana de Parnaíba - SP              ",280.0,4.0,2.0,1090000,5,4.0,Casa,Alameda dos Manacás,,,Santana de Parnaíba  SP
3,33,                LoteTerreno    a Venda 512m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-512m2-venda-RS520000-id-2472910215/,"                Aldeia da Serra, Santana de Parnaíba - SP              ",512.0,,,520000,,,Lote,,,,Santana de Parnaíba  SP
3,34,                Casa de condominio com 3 Quartos a Venda 274m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-274m2-venda-RS1200000-id-2482349465/,"                Alameda das Castanheiras - Aldeia da Serra, Santana de Parnaíba - SP              ",274.0,3.0,1.0,1200000,4,4.0,Casa,Alameda das Castanheiras,,,Santana de Parnaíba  SP
3,35,                Casa de condominio com 3 Quartos a Venda 487m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-487m2-venda-RS1350000-id-2482349938/,"                Alameda Sabiá - Aldeia da Serra, Barueri - SP              ",487.0,3.0,2.0,1350000,5,4.0,Casa,Alameda Sabiá,,,Barueri  SP
4,4,                Casa de condominio com 4 Quartos a Venda 750m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-750m2-venda-RS4250000-id-2448433217/,"                Alameda Colibri - Aldeia da Serra, Barueri - SP              ",750.0,4.0,4.0,4250000,7,4.0,Casa,Alameda Colibri,,,Barueri  SP
4,5,                Casa de condominio com 4 Quartos a Venda 400m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1470000-id-2482349454/,"                Alameda Andorinha - Aldeia da Serra, Barueri - SP              ",400.0,4.0,4.0,1470000,7,6.0,Casa,Alameda Andorinha,,,Barueri  SP
4,6,                Casa de condominio com 3 Quartos a Venda 270m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-270m2-venda-RS1800000-id-2482351782/,"                Alameda das Tulipas - Aldeia da Serra, Santana de Parnaíba - SP              ",270.0,3.0,1.0,1800000,4,4.0,Casa,Alameda das Tulipas,,,Santana de Parnaíba  SP
4,7,                Casa com 4 Quartos a Venda 416m2            ,www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-416m2-venda-RS2200000-id-2476282025/,"                Estrada do Ingaí, 0 - Aldeia da Serra, Santana de Parnaíba - SP              ",416.0,4.0,4.0,2200000,6,5.0,Casa,Estrada do Ingaí,0.0,,Santana de Parnaíba  SP
4,9,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-500m2-venda-RS3500000-id-2481111591/,"                Aldeia da Serra, Barueri - SP              ",500.0,4.0,4.0,3500000,6,2.0,Casa,,,,Barueri  SP
4,10,                Casa de condominio com 4 Quartos a Venda 596m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-596m2-venda-RS2300000-id-2482351438/,"                Alameda Pica-Pau - Aldeia da Serra, Barueri - SP              ",596.0,4.0,4.0,2300000,6,3.0,Casa,Alameda PicaPau,,,Barueri  SP
4,11,                Casa de condominio com 6 Quartos a Venda 2200m2            ,www.vivareal.com.br/imovel/casa-de-condominio-6-quartos-aldeia-da-serra-bairros-barueri-com-garagem-2200m2-venda-RS8900000-id-59182689/,"                Alameda Azulão - Aldeia da Serra, Barueri - SP              ",2200.0,6.0,6.0,8900000,10,16.0,Casa,Alameda Azulão,,,Barueri  SP
4,12,                Casa de condominio com 4 Quartos a Venda 376m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-376m2-venda-RS2400000-id-2482350321/,"                Alameda dos Antúrios - Aldeia da Serra, Santana de Parnaíba - SP              ",376.0,4.0,4.0,2400000,7,6.0,Casa,Alameda dos Antúrios,,,Santana de Parnaíba  SP
4,13,                Casa de condominio com 3 Quartos a Venda 363m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-363m2-venda-RS1380000-id-2485071389/,"                Alameda das Castanheiras - Aldeia da Serra, Santana de Parnaíba - SP              ",363.0,3.0,1.0,1380000,4,4.0,Casa,Alameda das Castanheiras,,,Santana de Parnaíba  SP
4,14,                Casa de condominio com 4 Quartos a Venda 650m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-650m2-venda-RS6490000-id-2448438891/,"                Alameda Garopaba - Aldeia da Serra, Barueri - SP              ",650.0,4.0,3.0,6490000,5,6.0,Casa,Alameda Garopaba,,,Barueri  SP
4,16,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-300m2-venda-RS1480000-id-2474761993/,"                Alameda Sírius - Aldeia da Serra, Barueri - SP              ",300.0,4.0,2.0,1480000,5,4.0,Casa,Alameda Sírius,,,Barueri  SP
4,17,                Casa de condominio com 3 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1690000-id-2482351633/,"                Alameda das Rosas - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,3.0,1.0,1690000,4,4.0,Casa,Alameda das Rosas,,,Santana de Parnaíba  SP
4,18,                Casa de condominio com 4 Quartos a Venda 590m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-590m2-venda-RS3190000-id-2483408392/,"                Alameda Piratuba - Aldeia da Serra, Barueri - SP              ",590.0,4.0,4.0,3190000,7,4.0,Casa,Alameda Piratuba,,,Barueri  SP
4,19,                LoteTerreno    a Venda 2520m2            ,www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-2520m2-venda-RS378000-id-2473777985/,"                Rua Monte Alto - Aldeia da Serra, Santana de Parnaíba - SP              ",2520.0,,,378000,,,Lote,Rua Monte Alto,,,Santana de Parnaíba  SP
4,20,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-600m2-venda-RS1480000-id-2482348752/,"                Alameda das Paineiras - Aldeia da Serra, Santana de Parnaíba - SP              ",600.0,4.0,2.0,1480000,5,2.0,Casa,Alameda das Paineiras,,,Santana de Parnaíba  SP
4,23,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1580000-id-2482351805/,"                Alameda das Margaridas - Aldeia da Serra, Santana de Parnaíba - SP              ",300.0,4.0,2.0,1580000,6,4.0,Casa,Alameda das Margaridas,,,Santana de Parnaíba  SP
4,24,                Casa de condominio com 4 Quartos a Venda 467m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-467m2-venda-RS3690000-id-2482350851/,"                Alameda Caraceres - Aldeia da Serra, Barueri - SP              ",467.0,4.0,4.0,3690000,8,4.0,Casa,Alameda Caraceres,,,Barueri  SP
